Pair Compared	DIFF	LWR	UPR	P.adj
HGG_Brainstem glioma_ Diffuse intrinsic pontine glioma n=4-Cranio_Adamantinomatous Craniopharyngioma n=17	24.578676470588107	13.204082242937766	35.95327069823845	3.201860998558459e-10
HGG_Diffuse midline glioma, H3 K28_mutant n=54-Cranio_Adamantinomatous Craniopharyngioma n=17	6.693398692810436	1.0010885351615366	12.385708850459334	0.003774106244557651
HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24-Cranio_Adamantinomatous Craniopharyngioma n=17	4.6357598039215535	-1.8527141940347596	11.124233801877867	0.6597470548547437
HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3-Cranio_Adamantinomatous Craniopharyngioma n=17	0.37784313725491536	-12.439872472490565	13.195558747000396	1
HGG_High_grade glioma/astrocytoma, H3 wildtype n=32-Cranio_Adamantinomatous Craniopharyngioma n=17	3.526488970588275	-2.6164940076624488	9.669471948839	0.9560150216014476
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-Cranio_Adamantinomatous Craniopharyngioma n=17	10.326176470588166	-4.974761823174932	25.627114764351262	0.7742975305154315
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-Cranio_Adamantinomatous Craniopharyngioma n=17	1.452426470588246	-7.323263498341359	10.228116439517851	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-Cranio_Adamantinomatous Craniopharyngioma n=17	0.54117647058823	-5.601806507662494	6.684159448838954	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-Cranio_Adamantinomatous Craniopharyngioma n=17	-0.08382352941177129	-11.458417757062113	11.29077069823857	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-Cranio_Adamantinomatous Craniopharyngioma n=17	0.49831932773113297	-8.693740914116772	9.690379569579038	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-Cranio_Adamantinomatous Craniopharyngioma n=17	0.4411764705882093	-20.62047945484284	21.50283239601926	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-Cranio_Adamantinomatous Craniopharyngioma n=17	7.1586764705882455	-4.215917757062096	18.53327069823859	0.8785052387283505
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-Cranio_Adamantinomatous Craniopharyngioma n=17	0.38415723981900074	-4.970507402735729	5.738821882373731	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-Cranio_Adamantinomatous Craniopharyngioma n=17	0.5478431372549062	-12.269872472490574	13.365558747000387	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-Cranio_Adamantinomatous Craniopharyngioma n=17	0.42117647058824015	-20.64047945484281	21.48283239601929	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-Cranio_Adamantinomatous Craniopharyngioma n=17	0.021176470588215146	-21.040479454842835	21.082832396019267	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-Cranio_Adamantinomatous Craniopharyngioma n=17	0.24117647058821667	-20.820479454842832	21.30283239601927	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-Cranio_Adamantinomatous Craniopharyngioma n=17	2.172605042016814	-5.2144798535156545	9.559689937549283	0.9999999280716254
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-Cranio_Adamantinomatous Craniopharyngioma n=17	1.0311764705882343	-20.030479454842816	22.092832396019286	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-Cranio_Adamantinomatous Craniopharyngioma n=17	1.634926470588232	-7.140763498341373	10.410616439517836	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-Cranio_Adamantinomatous Craniopharyngioma n=17	1.3361764705882322	-13.964761823174866	16.63711476435133	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-Cranio_Adamantinomatous Craniopharyngioma n=17	2.652809123649474	-3.1086195384204096	8.414237785719358	0.9984415571688016
Medullo_Medulloblastoma n=18-Cranio_Adamantinomatous Craniopharyngioma n=17	0.095620915032675	-6.826736686025264	7.017978516090613	1
Medullo_Medulloblastoma, group 3 n=11-Cranio_Adamantinomatous Craniopharyngioma n=17	0.06208556149732014	-7.85816524088901	7.98233636388365	1
Medullo_Medulloblastoma, group 4 n=47-Cranio_Adamantinomatous Craniopharyngioma n=17	-0.10116395494368868	-5.894081129045555	5.691753219158178	1
Medullo_Medulloblastoma, SHH_activated n=23-Cranio_Adamantinomatous Craniopharyngioma n=17	0.034654731457793186	-6.512043741864725	6.58135320478031	1
Medullo_Medulloblastoma, WNT_activated n=9-Cranio_Adamantinomatous Craniopharyngioma n=17	-0.1743790849673259	-8.612032461114172	8.26327429117952	1
EPN_Ependymoma n=47-Cranio_Craniopharyngioma n=11	-0.06872340425531998	-6.924386182062567	6.786939373551927	1
EPN_Ependymoma, H3 K28_mutant n=1-Cranio_Craniopharyngioma n=11	-0.05000000000000204	-21.428390328980626	21.328390328980625	1
EPN_Ependymoma, Posterior Fossa, Type A n=1-Cranio_Craniopharyngioma n=11	-0.34000000000001207	-21.718390328980636	21.038390328980615	1
EPN_Ependymoma, Supratentorial, RELA fusion positive n=20-Cranio_Craniopharyngioma n=11	-0.014499999999993518	-7.697843121325779	7.668843121325792	1
EPN_Ependymoma, Supratentorial, YAP1 fusion positive n=3-Cranio_Craniopharyngioma n=11	0.23333333333333228	-13.098435348627826	13.56510201529449	1
HGG_Brainstem glioma_ Diffuse intrinsic pontine glioma n=4-Cranio_Craniopharyngioma n=11	24.217499999999873	12.266616493718677	36.16838350628107	3.432134576542012e-10
HGG_Diffuse midline glioma, H3 K28_mutant n=54-Cranio_Craniopharyngioma n=11	6.332222222222203	-0.43864313368912544	13.103087578133533	0.10955248589100464
HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24-Cranio_Craniopharyngioma n=11	4.274583333333321	-3.1781019249586606	11.727268591625302	0.9564886317957426
HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3-Cranio_Craniopharyngioma n=11	0.016666666666682817	-13.315102015294475	13.348435348627842	1
HGG_High_grade glioma/astrocytoma, H3 wildtype n=32-Cranio_Craniopharyngioma n=11	3.1653125000000424	-3.9885998986868154	10.319224898686901	0.999248898789953
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-Cranio_Craniopharyngioma n=11	9.964999999999934	-5.769069257714467	25.699069257714335	0.8708216116058569
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-Cranio_Craniopharyngioma n=11	1.0912500000000134	-8.419531101874803	10.602031101874829	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-Cranio_Craniopharyngioma n=11	0.1799999999999975	-6.97391239868686	7.333912398686856	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-Cranio_Craniopharyngioma n=11	-0.44500000000000384	-12.3958835062812	11.505883506281192	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-Cranio_Craniopharyngioma n=11	0.13714285714290042	-9.759128876533797	10.033414590819596	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-Cranio_Craniopharyngioma n=11	0.07999999999997676	-21.29839032898065	21.458390328980602	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-Cranio_Craniopharyngioma n=11	6.797500000000013	-5.153383506281183	18.748383506281208	0.9607827237665245
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-Cranio_Craniopharyngioma n=11	0.022980769230768194	-6.466599815925193	6.51256135438673	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-Cranio_Craniopharyngioma n=11	0.18666666666667364	-13.145102015294484	13.518435348627833	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-Cranio_Craniopharyngioma n=11	0.0600000000000076	-21.31839032898062	21.43839032898063	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-Cranio_Craniopharyngioma n=11	-0.3400000000000174	-21.718390328980643	21.038390328980608	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-Cranio_Craniopharyngioma n=11	-0.12000000000001587	-21.49839032898064	21.25839032898061	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-Cranio_Craniopharyngioma n=11	1.8114285714285812	-6.435464539968666	10.058321682825827	0.9999999999766245
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-Cranio_Craniopharyngioma n=11	0.6700000000000017	-20.708390328980624	22.048390328980627	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-Cranio_Craniopharyngioma n=11	1.2737499999999995	-8.237031101874816	10.784531101874816	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-Cranio_Craniopharyngioma n=11	0.9749999999999996	-14.759069257714401	16.7090692577144	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-Cranio_Craniopharyngioma n=11	2.291632653061242	-4.537443636242298	9.12070894236478	0.9999980590202457
Medullo_Medulloblastoma n=18-Cranio_Craniopharyngioma n=11	-0.26555555555555754	-8.098898232467633	7.567787121356519	1
Medullo_Medulloblastoma, group 3 n=11-Cranio_Craniopharyngioma n=11	-0.2990909090909124	-9.026782213766435	8.42860039558461	1
Medullo_Medulloblastoma, group 4 n=47-Cranio_Craniopharyngioma n=11	-0.46234042553192123	-7.318003203339168	6.393322352275326	1
Medullo_Medulloblastoma, SHH_activated n=23-Cranio_Craniopharyngioma n=11	-0.32652173913043936	-7.829953196644449	7.176909718383571	1
Medullo_Medulloblastoma, WNT_activated n=9-Cranio_Craniopharyngioma n=11	-0.5355555555555584	-9.735349968095967	8.664238856984849	1
EPN_Ependymoma, H3 K28_mutant n=1-EPN_Ependymoma n=47	0.018723404255317933	-20.66612829140727	20.703575099917906	1
EPN_Ependymoma, Posterior Fossa, Type A n=1-EPN_Ependymoma n=47	-0.2712765957446921	-20.95612829140728	20.413575099917896	1
EPN_Ependymoma, Supratentorial, RELA fusion positive n=20-EPN_Ependymoma n=47	0.05422340425532646	-5.410323981697814	5.518770790208467	1
EPN_Ependymoma, Supratentorial, YAP1 fusion positive n=3-EPN_Ependymoma n=47	0.30205673758865226	-11.886609013945575	12.490722489122879	1
HGG_Brainstem glioma_ Diffuse intrinsic pontine glioma n=4-EPN_Ependymoma n=47	24.286223404255196	13.625494855323518	34.946951953186876	3.1957259061243803e-10
HGG_Diffuse midline glioma, H3 K28_mutant n=54-EPN_Ependymoma n=47	6.400945626477523	2.317793133466358	10.484098119488689	1.9339018649811024e-6
HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24-EPN_Ependymoma n=47	4.343306737588641	-0.7918694202919871	9.47848289546927	0.2705339969833874
HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3-EPN_Ependymoma n=47	0.08539007092200279	-12.103275680612224	12.27405582245623	1
HGG_High_grade glioma/astrocytoma, H3 wildtype n=32-EPN_Ependymoma n=47	3.2340359042553626	-1.4570171994078862	7.925089007918611	0.7342761589499415
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-EPN_Ependymoma n=47	10.033723404255253	-4.74424844643713	24.811695254947637	0.7633105923552583
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-EPN_Ependymoma n=47	1.1599734042553334	-6.668338915848034	8.9882857243587	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-EPN_Ependymoma n=47	0.24872340425531747	-4.4423296994079315	4.939776507918566	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-EPN_Ependymoma n=47	-0.37627659574468386	-11.037005144676362	10.284451953186993	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-EPN_Ependymoma n=47	0.2058662613982204	-8.086522468037431	8.498254990833873	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-EPN_Ependymoma n=47	0.14872340425529673	-20.53612829140729	20.833575099917883	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-EPN_Ependymoma n=47	6.866223404255333	-3.7945051446763447	17.52695195318701	0.8487003811966888
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-EPN_Ependymoma n=47	0.09170417348608817	-3.5058189723096733	3.6892273192818497	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-EPN_Ependymoma n=47	0.2553900709219936	-11.933275680612233	12.444055822456221	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-EPN_Ependymoma n=47	0.12872340425532758	-20.55612829140726	20.813575099917916	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-EPN_Ependymoma n=47	-0.2712765957446974	-20.956128291407286	20.41357509991789	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-EPN_Ependymoma n=47	-0.051276595744695896	-20.736128291407283	20.63357509991789	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-EPN_Ependymoma n=47	1.8801519756839011	-4.351923329069276	8.112227280437079	0.9999998615623182
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-EPN_Ependymoma n=47	0.7387234042553217	-19.946128291407266	21.423575099917908	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-EPN_Ependymoma n=47	1.3424734042553195	-6.485838915848047	9.170785724358687	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-EPN_Ependymoma n=47	1.0437234042553196	-13.734248446437064	15.821695254947702	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-EPN_Ependymoma n=47	2.3603560573165616	-1.8186150574951734	6.539327172128297	0.9641022123594344
Medullo_Medulloblastoma n=18-EPN_Ependymoma n=47	-0.19683215130023757	-5.87034729688988	5.476682994289405	1
Medullo_Medulloblastoma, group 3 n=11-EPN_Ependymoma n=47	-0.23036750483559243	-7.086030282642839	6.6252952729716545	1
Medullo_Medulloblastoma, group 4 n=47-EPN_Ependymoma n=47	-0.39361702127660125	-4.615894692902996	3.8286606503497933	1
Medullo_Medulloblastoma, SHH_activated n=23-EPN_Ependymoma n=47	-0.2577983348751194	-5.466349021094256	4.950752351344018	1
Medullo_Medulloblastoma, WNT_activated n=9-EPN_Ependymoma n=47	-0.4668321513002385	-7.9142299415564255	6.980565638955949	1
EPN_Ependymoma, Posterior Fossa, Type A n=1-EPN_Ependymoma, H3 K28_mutant n=1	-0.29000000000001	-29.236477343656112	28.656477343656093	1
EPN_Ependymoma, Supratentorial, RELA fusion positive n=20-EPN_Ependymoma, H3 K28_mutant n=1	0.035500000000008525	-20.938215433097866	21.009215433097886	1
EPN_Ependymoma, Supratentorial, YAP1 fusion positive n=3-EPN_Ependymoma, H3 K28_mutant n=1	0.2833333333333343	-23.351366447663757	23.918033114330427	1
HGG_Brainstem glioma_ Diffuse intrinsic pontine glioma n=4-EPN_Ependymoma, H3 K28_mutant n=1	24.267499999999878	1.3833003388964187	47.151699661103336	0.022060230927009372
HGG_Diffuse midline glioma, H3 K28_mutant n=54-EPN_Ependymoma, H3 K28_mutant n=1	6.382222222222206	-14.274679656240204	27.039124100684617	0.9999997464610109
HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24-EPN_Ependymoma, H3 K28_mutant n=1	4.324583333333322	-16.565737274730747	25.21490394139739	0.9999999999959164
HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3-EPN_Ependymoma, H3 K28_mutant n=1	0.06666666666668486	-23.568033114330408	23.701366447663776	1
HGG_High_grade glioma/astrocytoma, H3 wildtype n=32-EPN_Ependymoma, H3 K28_mutant n=1	3.2153125000000444	-17.570294062153227	24.00091906215332	1
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-EPN_Ependymoma, H3 K28_mutant n=1	10.014999999999937	-15.053384729676946	35.08338472967682	0.999901238668326
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-EPN_Ependymoma, H3 K28_mutant n=1	1.1412500000000154	-20.568608007742064	22.8511080077421	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-EPN_Ependymoma, H3 K28_mutant n=1	0.22999999999999954	-20.555606562153272	21.015606562153273	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-EPN_Ependymoma, H3 K28_mutant n=1	-0.3950000000000018	-23.279199661103462	22.489199661103456	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-EPN_Ependymoma, H3 K28_mutant n=1	0.18714285714290246	-21.694337252194128	22.068622966479932	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-EPN_Ependymoma, H3 K28_mutant n=1	0.1299999999999788	-28.816477343656125	29.07647734365608	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-EPN_Ependymoma, H3 K28_mutant n=1	6.847500000000014	-16.036699661103444	29.731699661103473	0.9999998878069917
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-EPN_Ependymoma, H3 K28_mutant n=1	0.07298076923077024	-20.493439281905424	20.639400820366966	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-EPN_Ependymoma, H3 K28_mutant n=1	0.23666666666667568	-23.398033114330417	23.871366447663767	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-EPN_Ependymoma, H3 K28_mutant n=1	0.11000000000000965	-28.836477343656092	29.056477343656113	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic n=1-EPN_Ependymoma, H3 K28_mutant n=1	-0.29000000000001536	-29.23647734365612	28.656477343656086	1
LGG_Low_grade glioma/astrocytoma, NF1_somatic, FGFR n=1-EPN_Ependymoma, H3 K28_mutant n=1	-0.07000000000001383	-29.016477343656117	28.876477343656088	1
LGG_Low_grade glioma/astrocytoma, other MAPK n=14-EPN_Ependymoma, H3 K28_mutant n=1	1.8614285714285832	-19.32522344202921	23.048080584886375	1
LGG_Low_grade glioma/astrocytoma, other MAPK, IDH n=1-EPN_Ependymoma, H3 K28_mutant n=1	0.7200000000000037	-28.2264773436561	29.666477343656105	1
LGG_Low_grade glioma/astrocytoma, RTK n=8-EPN_Ependymoma, H3 K28_mutant n=1	1.3237500000000015	-20.38610800774208	23.03360800774208	1
LGG_Low_grade glioma/astrocytoma, RTK, CDKN2A/B n=2-EPN_Ependymoma, H3 K28_mutant n=1	1.0250000000000017	-24.04338472967688	26.093384729676885	1
LGG_Low_grade glioma/astrocytoma, wildtype n=49-EPN_Ependymoma, H3 K28_mutant n=1	2.341632653061244	-18.334422592407403	23.01768789852989	1
Medullo_Medulloblastoma n=18-EPN_Ependymoma, H3 K28_mutant n=1	-0.2155555555555555	-21.24468380763666	20.813572696525547	1
Medullo_Medulloblastoma, group 3 n=11-EPN_Ependymoma, H3 K28_mutant n=1	-0.24909090909091036	-21.627481238071535	21.129299419889715	1
Medullo_Medulloblastoma, group 4 n=47-EPN_Ependymoma, H3 K28_mutant n=1	-0.4123404255319192	-21.097192121194507	20.272511270130668	1
Medullo_Medulloblastoma, SHH_activated n=23-EPN_Ependymoma, H3 K28_mutant n=1	-0.2765217391304373	-21.18499995219402	20.631956473933144	1
Medullo_Medulloblastoma, WNT_activated n=9-EPN_Ependymoma, H3 K28_mutant n=1	-0.4855555555555564	-22.060985905413087	21.089874794301974	1
EPN_Ependymoma, Supratentorial, RELA fusion positive n=20-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.32550000000001855	-20.648215433097857	21.299215433097896	1
EPN_Ependymoma, Supratentorial, YAP1 fusion positive n=3-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.5733333333333444	-23.061366447663747	24.208033114330437	1
HGG_Brainstem glioma_ Diffuse intrinsic pontine glioma n=4-EPN_Ependymoma, Posterior Fossa, Type A n=1	24.557499999999887	1.6733003388964285	47.44169966110334	0.01840209746931376
HGG_Diffuse midline glioma, H3 K28_mutant n=54-EPN_Ependymoma, Posterior Fossa, Type A n=1	6.672222222222215	-13.984679656240194	27.329124100684623	0.9999992326498948
HGG_High_grade glioma/astrocytoma (WHO grade III/IV) n=24-EPN_Ependymoma, Posterior Fossa, Type A n=1	4.614583333333333	-16.275737274730737	25.5049039413974	0.9999999999724472
HGG_High_grade glioma/astrocytoma, H3 G35_mutant n=3-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.3566666666666949	-23.2780331143304	23.991366447663786	1
HGG_High_grade glioma/astrocytoma, H3 wildtype n=32-EPN_Ependymoma, Posterior Fossa, Type A n=1	3.5053125000000547	-17.280294062153217	24.29091906215333	1
HGG_High_grade glioma/astrocytoma, IDH_mutant n=2-EPN_Ependymoma, Posterior Fossa, Type A n=1	10.304999999999946	-14.763384729676936	35.37338472967683	0.9998219981920293
LGG_Low_grade glioma/astrocytoma (WHO grade I/II) n=8-EPN_Ependymoma, Posterior Fossa, Type A n=1	1.4312500000000254	-20.278608007742054	23.14110800774211	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E n=32-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.5200000000000096	-20.265606562153263	21.305606562153283	1
LGG_Low_grade glioma/astrocytoma, BRAF V600E, CDKN2A/B n=4-EPN_Ependymoma, Posterior Fossa, Type A n=1	-0.10499999999999177	-22.989199661103452	22.779199661103466	1
LGG_Low_grade glioma/astrocytoma, FGFR n=7-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.4771428571429125	-21.404337252194118	22.358622966479942	1
LGG_Low_grade glioma/astrocytoma, H3 n=1-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.4199999999999888	-28.526477343656115	29.36647734365609	1
LGG_Low_grade glioma/astrocytoma, IDH n=4-EPN_Ependymoma, Posterior Fossa, Type A n=1	7.137500000000025	-15.746699661103435	30.021699661103483	0.9999996783855178
LGG_Low_grade glioma/astrocytoma, KIAA1549_BRAF n=104-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.36298076923078026	-20.203439281905414	20.929400820366975	1
LGG_Low_grade glioma/astrocytoma, MYB/MYBL1 n=3-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.5266666666666857	-23.108033114330407	24.161366447663777	1
LGG_Low_grade glioma/astrocytoma, NF1_germline n=1-EPN_Ependymoma, Posterior Fossa, Type A n=1	0.4000000000000197	-28.546477343656083	29.346477343656122	1
